accuracy,brier_sum,cohort,condition,ece_10_equal_bins,examples_per_second,forced_close_fraction,latency_p50_seconds,latency_p95_seconds,macro_f1,max_peak_allocated_bytes,mean_reasoning_tokens,n,natural_close_fraction,nll,prediction_counts,probability_metric_scope,slice,valid_fraction
0.2647058823529412,1.0042843019472827,pilot,C32,0.506588331916753,1.0931152319233706,1.0,0.9148540565001895,0.9353768307009886,0.20833333333333334,1264317952,32.0,34,0.0,2.1089791172539387,"{'True': 15, 'False': 7, 'Unknown': 12, None: 0}","all restricted slot distributions, including invalid public readouts",depth_0,1.0
0.3939393939393939,0.8383929170771747,pilot,C32,0.3127618775223241,1.0897952188890445,1.0,0.9159269230003702,0.9433279145981942,0.305982905982906,1265484288,32.0,33,0.0,1.7726050297819567,"{'True': 13, 'False': 10, 'Unknown': 10, None: 0}","all restricted slot distributions, including invalid public readouts",depth_1,1.0
0.43283582089552236,0.8364312490577898,pilot,C32,0.27479726654380116,1.0895145450920514,1.0,0.9178786730008142,0.9398952039005962,0.2828282828282828,1265743360,32.0,67,0.0,1.7846965852068348,"{'True': 42, 'False': 10, 'Unknown': 15, None: 0}","all restricted slot distributions, including invalid public readouts",depth_2,1.0
0.36363636363636365,0.929104222153499,pilot,C32,0.39327966308954987,1.090700289300681,1.0,0.9158070250014134,0.9441201722493133,0.20921052631578943,1266261504,32.0,66,0.0,2.109113084962056,"{'True': 47, 'False': 5, 'Unknown': 14, None: 0}","all restricted slot distributions, including invalid public readouts",depth_3,1.0
0.40298507462686567,0.9011378174453417,pilot,C32,0.31616444819009126,1.0875420813196641,1.0,0.9178551609984424,0.9394429146002948,0.2696296296296296,1265225216,32.0,67,0.0,2.1513358427320237,"{'True': 41, 'False': 12, 'Unknown': 14, None: 0}","all restricted slot distributions, including invalid public readouts",depth_5,1.0
0.6268656716417911,0.5263746414939915,pilot,C32,0.16075612337731604,1.0895040925173063,1.0,0.9159650605015486,0.9440620261484582,0.25688073394495414,1265743360,32.0,134,0.0,0.8960526861494476,"{'True': 84, 'False': 26, 'Unknown': 24, None: 0}","all restricted slot distributions, including invalid public readouts",class_True,1.0
0.13533834586466165,1.2708002758451151,pilot,C32,0.5435781595402194,1.0901047885927337,1.0,0.9168022659978305,0.9414319264004007,0.07947019867549669,1266261504,32.0,133,0.0,3.105607761690315,"{'True': 74, 'False': 18, 'Unknown': 41, None: 0}","all restricted slot distributions, including invalid public readouts",class_False,1.0
0.3533834586466165,0.87839560044036,pilot,C32,0.3713888985321934,1.0902664448877488,1.0,0.9166364270022314,0.9391764483989391,0.17407407407407408,1266261504,32.0,133,0.0,1.5761799586573688,"{'True': 65, 'False': 21, 'Unknown': 47, None: 0}","all restricted slot distributions, including invalid public readouts",class_Unknown,1.0
0.3944954128440367,0.8749501471422351,pilot,C32,0.34512858407213054,1.0906844099422188,1.0,0.9160362229995371,0.9362360859995533,0.3940498288814545,1251356160,32.0,109,0.0,1.7475208080821594,"{'True': 42, 'False': 32, 'Unknown': 35, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNeg,1.0
0.29292929292929293,1.0639384738061946,pilot,C32,0.4445321930177284,1.095543588253727,1.0,0.9139035389998753,0.9359692234989779,0.2900642031076814,1252182528,32.0,99,0.0,2.3225127966256522,"{'True': 33, 'False': 30, 'Unknown': 36, None: 0}","all restricted slot distributions, including invalid public readouts",family_AttNoneg,1.0
